Title,Bedrooms,Sqft,Price,Date,Link
THE FEATURES OF THIS 1X1 APT. INCLUDE WALLS WITH WAINSCOTING,1,475.0,1104,2021-01-19 16:03,https://charlottesville.craigslist.org/apa/d/charlottesville-the-features-of-this/7264650048.html
USB PORTS IN NEWLY RENOVATED 1X1 APARTMENT NEAR NORTH DOWNTOWN,1,475.0,1104,2021-01-20 09:55,https://charlottesville.craigslist.org/apa/d/charlottesville-usb-ports-in-newly/7264935296.html
A 1BR/1BA Apartment w/ a Walk-In Closet & USB Ports,1,475.0,1104,2021-01-21 12:14,https://charlottesville.craigslist.org/apa/d/charlottesville-1br-1ba-apartment-a/7265532947.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1104,2021-01-21 15:44,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7265672732.html
THE FEATURES OF THIS 1X1 APT. INCLUDE WALLS WITH WAINSCOTING,1,475.0,1104,2021-01-21 16:59,https://charlottesville.craigslist.org/apa/d/charlottesville-the-features-of-this/7265716830.html
Deluxe One-Bedroom Apartment Includes Wainscoting Rib Walls!,1,475.0,1104,2021-01-22 09:30,https://charlottesville.craigslist.org/apa/d/charlottesville-deluxe-one-bedroom/7265956068.html
This 1BR/1BA Apartment Has New White Kitchen Cabinets,1,475.0,1104,2021-01-22 12:02,https://charlottesville.craigslist.org/apa/d/charlottesville-this-1br-1ba-apartment/7266045670.html
Lease This 1BR/1BA Apt. & Enjoy Easy Access to Downtown!,1,475.0,1073,2021-01-22 16:55,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-this-1br-1ba-apt/7266239050.html
USB PORTS IN NEWLY RENOVATED 1X1 APARTMENT NEAR NORTH DOWNTOWN,1,475.0,1079,2021-01-25 09:12,https://charlottesville.craigslist.org/apa/d/charlottesville-usb-ports-in-newly/7267423451.html
A 1BR/1BA Apartment w/ a Walk-In Closet & USB Ports,1,475.0,1079,2021-01-25 15:15,https://charlottesville.craigslist.org/apa/d/charlottesville-1br-1ba-apartment-a/7267654784.html
THE FEATURES OF THIS 1X1 APT. INCLUDE WALLS WITH WAINSCOTING,1,475.0,1079,2021-01-25 16:45,https://charlottesville.craigslist.org/apa/d/charlottesville-the-features-of-this/7267710491.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1079,2021-01-26 14:55,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7268160645.html
Deluxe One-Bedroom Apartment Includes Wainscoting Rib Walls!,1,475.0,1079,2021-01-26 15:58,https://charlottesville.craigslist.org/apa/d/charlottesville-deluxe-one-bedroom/7268198615.html
Lease This 1BR/1BA Apt. & Enjoy Easy Access to Downtown!,1,475.0,1079,2021-01-26 16:44,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-this-1br-1ba-apt/7268226004.html
This 1BR/1BA Apartment Has New White Kitchen Cabinets,2,475.0,1079,2021-01-27 06:57,https://charlottesville.craigslist.org/apa/d/charlottesville-this-1br-1ba-apartment/7268425727.html
A 1BR/1BA Apartment w/ a Walk-In Closet & USB Ports,1,475.0,1079,2021-01-27 12:30,https://charlottesville.craigslist.org/apa/d/charlottesville-1br-1ba-apartment-a/7268569722.html
USB PORTS IN NEWLY RENOVATED 1X1 APARTMENT NEAR NORTH DOWNTOWN,1,475.0,1079,2021-01-27 17:22,https://charlottesville.craigslist.org/apa/d/charlottesville-usb-ports-in-newly/7268750542.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1079,2021-01-28 09:22,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7268963062.html
Lease This 1BR/1BA Apt. & Enjoy Easy Access to Downtown!,1,475.0,1079,2021-01-28 12:40,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-this-1br-1ba-apt/7269076322.html
Deluxe One-Bedroom Apartment Includes Wainscoting Rib Walls!,1,475.0,1048,2021-01-28 17:34,https://charlottesville.craigslist.org/apa/d/charlottesville-deluxe-one-bedroom/7269253884.html
THE FEATURES OF THIS 1X1 APT. INCLUDE WALLS WITH WAINSCOTING,1,475.0,1079,2021-01-29 12:35,https://charlottesville.craigslist.org/apa/d/charlottesville-the-features-of-this/7269575065.html
USB PORTS IN NEWLY RENOVATED 1X1 APARTMENT NEAR NORTH DOWNTOWN,2,475.0,1079,2021-01-29 17:53,https://charlottesville.craigslist.org/apa/d/charlottesville-usb-ports-in-newly/7269770745.html
A 1BR/1BA Apartment w/ a Walk-In Closet & USB Ports,1,475.0,1048,2021-02-01 20:35,https://charlottesville.craigslist.org/apa/d/charlottesville-1br-1ba-apartment-a/7271281241.html
This 1BR/1BA Apartment Has New White Kitchen Cabinets,1,475.0,1079,2021-02-02 12:05,https://charlottesville.craigslist.org/apa/d/charlottesville-this-1br-1ba-apartment/7271508578.html
Deluxe One-Bedroom Apartment Includes Wainscoting Rib Walls!,1,475.0,1048,2021-02-02 15:18,https://charlottesville.craigslist.org/apa/d/charlottesville-deluxe-one-bedroom/7271636591.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1048,2021-02-02 18:40,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7271749245.html
Lease This 1BR/1BA Apt. & Enjoy Easy Access to Downtown!,2,725.0,1072,2021-02-03 16:18,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-this-1br-1ba-apt/7272185252.html
THE FEATURES OF THIS 1X1 APT. INCLUDE WALLS WITH WAINSCOTING,1,475.0,1103,2021-02-04 12:23,https://charlottesville.craigslist.org/apa/d/charlottesville-the-features-of-this/7272544369.html
USB PORTS IN NEWLY RENOVATED 1X1 APARTMENT NEAR NORTH DOWNTOWN,1,475.0,1103,2021-02-04 16:36,https://charlottesville.craigslist.org/apa/d/charlottesville-usb-ports-in-newly/7272704561.html
A 1BR/1BA Apartment w/ a Walk-In Closet & USB Ports,1,475.0,1048,2021-02-08 13:37,https://charlottesville.craigslist.org/apa/d/charlottesville-1br-1ba-apartment-a/7274521805.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1076,2021-02-08 17:58,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7274682663.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1076,2021-02-09 12:20,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7274989920.html
Deluxe One-Bedroom Apartment Includes Wainscoting Rib Walls!,1,475.0,1076,2021-02-09 15:51,https://charlottesville.craigslist.org/apa/d/charlottesville-deluxe-one-bedroom/7275125730.html
Lease This 1BR/1BA Apt. & Enjoy Easy Access to Downtown!,1,475.0,1073,2021-02-11 10:17,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-this-1br-1ba-apt/7275918770.html
This 1BR/1BA Apartment Has New White Kitchen Cabinets,1,475.0,1073,2021-02-11 16:17,https://charlottesville.craigslist.org/apa/d/charlottesville-this-1br-1ba-apartment/7276138565.html
USB PORTS IN NEWLY RENOVATED 1X1 APARTMENT NEAR NORTH DOWNTOWN,1,475.0,1048,2021-02-12 15:22,https://charlottesville.craigslist.org/apa/d/charlottesville-usb-ports-in-newly/7276597837.html
STAINLESS STEEL APPLIANCES INCLUDED IN THIS ONE-BEDROOM APARTMENT,1,475.0,1127,2021-02-15 10:43,https://charlottesville.craigslist.org/apa/d/charlottesville-stainless-steel/7277721519.html
Great Belmont Apt.,2,,1600,2021-02-01 21:03,https://charlottesville.craigslist.org/apa/d/charlottesville-great-belmont-apt/7267515197.html
"Spacious 2 Bedroom w/ Balcony! $1,000 off 1st Month's Rent",2,,1594,2021-02-01 17:39,https://charlottesville.craigslist.org/apa/d/charlottesville-spacious-bedroom/7271202311.html
"2 BR Loft, the Camelback Available One Month Free!",2,962.0,1685,2021-02-03 13:36,https://charlottesville.craigslist.org/apa/d/charlottesville-br-loft-the-camelback/7261364504.html
"1 BR Flat, the Crossing Available!  One Month Free",1,750.0,1435,2021-01-25 15:20,https://charlottesville.craigslist.org/apa/d/charlottesville-br-flat-the-crossing/7261362454.html
Why waste time? Available For Immediate Move In,1,551.0,1295,2021-02-08 10:12,https://charlottesville.craigslist.org/apa/d/charlottesville-why-waste-time/7263842907.html
1 bedroom downtown apartment,1,504.0,1335,2021-01-25 12:19,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-downtown/7264419894.html
Only ONE Unit Available at this Sought after Community for Short Term,1,551.0,1295,2021-02-12 10:32,https://charlottesville.craigslist.org/apa/d/charlottesville-only-one-unit-available/7269496558.html
Only 1 Unit Available for a Short Term Lease at Nob Hill,1,551.0,1295,2021-02-05 09:30,https://charlottesville.craigslist.org/apa/d/charlottesville-only-unit-available-for/7270913373.html
Nob Hill - 1BR Available for a Short Term Lease!,1,551.0,1295,2021-02-11 10:32,https://charlottesville.craigslist.org/apa/d/charlottesville-nob-hill-1br-available/7271951872.html
Pet Friendly 1 BR Near the Downtown Mall!,1,551.0,1295,2021-02-09 10:16,https://charlottesville.craigslist.org/apa/d/charlottesville-pet-friendly-br-near/7274913401.html
Pet friendly 1 BR Near the Downtown Mall!,1,551.0,1295,2021-02-15 10:45,https://charlottesville.craigslist.org/apa/d/charlottesville-pet-friendly-br-near/7277723056.html
"2 BR Loft, The Double Decker Available One Month Free!",2,1046.0,1635,2021-02-03 13:37,https://charlottesville.craigslist.org/apa/d/charlottesville-br-loft-the-double/7261366987.html
"1 BR/D Loft, The Tressel Available One Month Free!",2,1046.0,1530,2021-02-03 13:34,https://charlottesville.craigslist.org/apa/d/charlottesville-br-loft-the-tressel/7261377607.html
"2BR loft, the Gallery, Available for February One Month Free!",2,750.0,1715,2021-02-03 13:35,https://charlottesville.craigslist.org/apa/d/charlottesville-2br-loft-the-gallery/7265126422.html
Live Work Space Downtown Charlottesville,1,1000.0,1295,2021-01-25 11:58,https://charlottesville.craigslist.org/apa/d/charlottesville-live-work-space/7267518503.html
2bd Walkable downtown location,2,845.0,1295,2021-01-06 01:27,https://charlottesville.craigslist.org/apa/d/charlottesville-2bd-walkable-downtown/7257692871.html
3 Bedroom 2.5 bath two story Duplex for rent,3,1200.0,1500,2021-02-09 19:44,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-25-bath-two/7275236425.html
Condo Available at the Queen Charlotte | Downtown Charlottesville,2,1084.0,1950,2021-02-15 11:16,https://charlottesville.craigslist.org/apa/d/charlottesville-condo-available-at-the/7275625242.html
Court Place,3,,1545,2021-01-06 10:54,https://charlottesville.craigslist.org/apa/d/charlottesville-court-place/7247655575.html
3 Bedroom 1 and 2 Half Bath Townhouse Off Georgetown Rd,3,,1550,2021-02-13 22:34,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-and-half-bath/7276273369.html
Pet Friendly 2 Bedroom Available Now | Reserved Parking Space,2,800.0,995,2021-02-15 11:15,https://charlottesville.craigslist.org/apa/d/charlottesville-pet-friendly-bedroom/7275641839.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,825.0,1182,2021-01-04 12:59,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7256799291.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1217,2021-01-04 16:45,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7256955827.html
Comfort and Convenience The Place To Live!,2,825.0,1217,2021-01-05 08:20,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7257199480.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1217,2021-01-05 14:50,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7257433458.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,725.0,1182,2021-01-06 09:12,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7257759003.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,825.0,1217,2021-01-06 15:52,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7258005110.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,725.0,1182,2021-01-06 17:01,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7258042763.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1182,2021-01-08 12:59,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7258928241.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,825.0,1217,2021-01-08 14:12,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7258978867.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1218,2021-01-08 16:54,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7259080744.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,725.0,1182,2021-01-08 17:03,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7259085914.html
Comfort and Convenience The Place To Live!,2,825.0,1241,2021-01-11 14:02,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7260435003.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1206,2021-01-11 17:09,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7260554415.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1206,2021-01-12 08:45,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7260775275.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1219,2021-01-13 13:04,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7261444369.html
Charming Country Comfort!! Priced to Compete! Remodeled 2Br 1Bath!,2,725.0,1184,2021-01-13 13:10,https://charlottesville.craigslist.org/apa/d/charlottesville-charming-country/7261448316.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,825.0,1219,2021-01-13 16:22,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7261570889.html
Huge savings!,2,725.0,1184,2021-01-13 16:32,https://charlottesville.craigslist.org/apa/d/charlottesville-huge-savings/7261576379.html
Comfort and Convenience The Place To Live!,2,825.0,1292,2021-01-14 12:45,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7261938201.html
Huge savings!,2,725.0,1255,2021-01-14 12:51,https://charlottesville.craigslist.org/apa/d/charlottesville-huge-savings/7261942125.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1292,2021-01-14 14:40,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7262014781.html
Prepare for a Bargain! Quaint Hardwood Floors,2,725.0,1255,2021-01-14 14:46,https://charlottesville.craigslist.org/apa/d/charlottesville-prepare-for-bargain/7262017992.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1292,2021-01-14 16:18,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7262074465.html
Charming Country Comfort!! Priced to Compete! Remodeled 2Br 1Bath!,2,725.0,1255,2021-01-14 16:28,https://charlottesville.craigslist.org/apa/d/charlottesville-charming-country/7262080280.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,725.0,1202,2021-01-18 11:56,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7263927658.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,825.0,1237,2021-01-18 14:51,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7264057925.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1237,2021-01-18 16:35,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7264127896.html
Comfort and Convenience The Place To Live!,2,825.0,1243,2021-01-19 08:59,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7264384596.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1243,2021-01-19 14:33,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7264592494.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1243,2021-01-19 16:10,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7264653892.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1219,2021-01-20 10:04,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7264939243.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,725.0,1120,2021-01-21 12:26,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7265541342.html
Comfort and Convenience The Place To Live!,2,825.0,1155,2021-01-21 17:04,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7265719894.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,725.0,1120,2021-01-22 09:40,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7265960402.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1155,2021-01-22 12:12,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7266052891.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1120,2021-01-22 17:02,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7266243518.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,725.0,1120,2021-01-25 09:19,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7267426630.html
Comfort and Convenience The Place To Live!,2,825.0,1102,2021-01-25 15:24,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7267660591.html
Marvelous Massive Master Suites!!,2,825.0,1067,2021-01-25 17:01,https://charlottesville.craigslist.org/apa/d/charlottesville-marvelous-massive/7267719946.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1102,2021-01-26 14:50,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7268157611.html
We Welcome You Home With Homemade Cookies or Brownies at Every Move In,2,825.0,1102,2021-01-26 16:03,https://charlottesville.craigslist.org/apa/d/charlottesville-we-welcome-you-home/7268201621.html
Quaint Fantastic Kitchen Fall In Love With Our Community,2,825.0,1102,2021-01-26 16:48,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-fantastic/7268228344.html
Comfort and Convenience The Place To Live!,2,725.0,1067,2021-01-27 07:06,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-convenience/7268426938.html
